EventID,"actor_name","attack_enterprise_technique","attack_ics_technique",count,"enterprise_ttp"
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1485 Data Destruction","T0809 Data Destruction",1,T1485
"11|FileCreate.|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"11|FileCreate|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"1|Process Creation.|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"2|A process changed a file creation time.|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"4103|Module logging.|powershell",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1486 Data Encrypted for Impact","T0809 Data Destruction",1,T1486
"11|FileCreate.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"11|FileCreate|sysmon",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"23|File Delete archived.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"26|File Delete logged.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"2|A process changed a file creation time.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"4660|An object was deleted.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1565 Data Manipulation","T0809 Data Destruction",1,T1565
"1|Process Creation.|sysmon",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"4103|Module logging.|powershell",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"6419|A request was made to disable a device.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"6420|A device was disabled.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"6421|A request was made to enable a device.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"6422|A device was enabled.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"6|Driver loaded.|sysmon",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1561 Disk Wipe","T0809 Data Destruction",1,T1561
"11|FileCreate.|sysmon",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"13|RegistryEvent (Value Set).|sysmon",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"14|RegistryEvent (Key and Value Rename).|sysmon",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"1|Process Creation.|sysmon",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"2|A process changed a file creation time.|sysmon",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"4103|Module logging.|powershell",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"4657|A registry value was modified.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"4689|A process has exited.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"4|Sysmon service state changed.|sysmon",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"5|Process terminated.|sysmon",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"6005|The Event log service was started.|Eventlog / System",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"6006|The Event log service was stopped.|Eventlog / System",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1489 Service Stop","T0809 Data Destruction",1,T1489
"1|Process Creation.|sysmon",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"3|Network connection.|sysmon",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"4624|An account was successfully logged on.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"4778|A session was reconnected to a Window Station.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"4964|Special groups have been assigned to a new logon.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1021.005 Remote Services: VNC","T0823 Graphical User Interface",1,"T1021.005"
"1|Process Creation.|sysmon",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"3|Network connection.|sysmon",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"5031|The Windows Firewall Service blocked an application from accepting incoming connections on the network.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"5154|The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"5155|The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"5156|The Windows Filtering Platform has permitted a connection.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"5157|The Windows Filtering Platform has blocked a connection.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"5158|The Windows Filtering Platform has permitted a bind to a local port.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"5159|The Windows Filtering Platform has blocked a bind to a local port.|Microsoft-Windows-Security-Auditing",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"8|CreateRemoteThread.|sysmon",ELECTRUM,"T1219 Remote Access Software","T0823 Graphical User Interface",1,T1219
"13|RegistryEvent (Value Set).|sysmon",HEXANE,"T1557 Adversary-in-the-Middle","T0830 Man in the Middle",1,T1557
"14|RegistryEvent (Key and Value Rename).|sysmon",HEXANE,"T1557 Adversary-in-the-Middle","T0830 Man in the Middle",1,T1557
"4657|A registry value was modified.|Microsoft-Windows-Security-Auditing",HEXANE,"T1557 Adversary-in-the-Middle","T0830 Man in the Middle",1,T1557
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",HEXANE,"T1557 Adversary-in-the-Middle","T0830 Man in the Middle",1,T1557
"4697|A service was installed in the system.|Microsoft-Windows-Security-Auditing",HEXANE,"T1557 Adversary-in-the-Middle","T0830 Man in the Middle",1,T1557
"7045|A new service was installed in the system.|Service Control Manager / System",HEXANE,"T1557 Adversary-in-the-Middle","T0830 Man in the Middle",1,T1557
"1|Process Creation.|sysmon",CHERNOVITE,"T1040 Network Sniffing","T0842 Network Sniffing",1,T1040
"4103|Module logging.|powershell",CHERNOVITE,"T1040 Network Sniffing","T0842 Network Sniffing",1,T1040
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1040 Network Sniffing","T0842 Network Sniffing",1,T1040
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1040 Network Sniffing","T0842 Network Sniffing",1,T1040
"11|FileCreate.|sysmon",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"11|FileCreate|sysmon",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"17|PipeEvent (Pipe Created).|sysmon",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"18|PipeEvent (Pipe Connected).|sysmon",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"1|Process Creation.|sysmon",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"4103|Module logging.|powershell",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"4656|A handle to an object was requested.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"5140|A network share object was accessed.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"5145|A network share object was checked to see whether client can be granted desired access.|Microsoft-Windows-Security-Auditing",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1570 Lateral Tool Transfer","T0867 Lateral Tool Transfer",1,T1570
"7|Image loaded.|sysmon",CHERNOVITE,"T1106 Native API","T0871 Execution through API",1,T1106
"8|CreateRemoteThread.|sysmon",CHERNOVITE,"T1106 Native API","T0871 Execution through API",1,T1106
"11|FileCreate.|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"12|RegistryEvent (Object create and delete).|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"13|RegistryEvent (Value Set).|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"14|RegistryEvent (Key and Value Rename).|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"1|Process Creation.|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"23|File Delete archived.|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"26|File Delete logged.|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"2|A process changed a file creation time.|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4103|Module logging.|powershell",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4624|An account was successfully logged on.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4625|An account failed to log on.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4648|A logon was attempted using explicit credentials.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4657|A registry value was modified.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4660|An object was deleted.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4663|An attempt was made to access an object.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4670|Permissions on an object were changed.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4688|A new process has been created.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4776|The domain controller or local computer attempted to validate the credentials for an account.|Microsoft-Windows-Security-Auditing",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"8|CreateRemoteThread.|sysmon",COVELLITE,"T1070 Indicator Removal on Host","T0872 Indicator Removal on Host",1,T1070
"4610|An authentication package has been loaded by the Local Security Authority.|Microsoft-Windows-Security-Auditing",PARISITE,"T1133 External Remote Services","T0883 Internet Accessible Device",1,T1133
"4611|A trusted logon process has been registered with the Local Security Authority.|Microsoft-Windows-Security-Auditing",PARISITE,"T1133 External Remote Services","T0883 Internet Accessible Device",1,T1133
"4614|A notification package has been loaded by the Security Account Manager.|Microsoft-Windows-Security-Auditing",PARISITE,"T1133 External Remote Services","T0883 Internet Accessible Device",1,T1133
"4622|A security package has been loaded by the Local Security Authority.|Microsoft-Windows-Security-Auditing",PARISITE,"T1133 External Remote Services","T0883 Internet Accessible Device",1,T1133
"4673|A privileged service was called.|Microsoft-Windows-Security-Auditing",PARISITE,"T1133 External Remote Services","T0883 Internet Accessible Device",1,T1133
"4674|An operation was attempted on a privileged object.|Microsoft-Windows-Security-Auditing",PARISITE,"T1133 External Remote Services","T0883 Internet Accessible Device",1,T1133
